wo_num,part_num,description,customer,qty_tbr,yield,mrb,scrap,due,process,timestamp
7773,F_01140368-018.03,"WASHER-SPLINED, ALIGNMENT",NOVA AEROSPACE SYSTEMS,1,34,0,0,1,"LINK, CONTROL",2024-09-17 5:04
7776,F_6008-30-18.C,"HOUSING, BEARING COVER",AURORA AIR SYSTEMS,0,2,0,0,41,"FLANGE, SEALING",2024-09-17 5:04
7783,F_C1M5809RA002.A,"WASHER, CONTROL FIXTURE",PHOENIX AVIATION CORP.,49,59,0,0,59,"BRACKET, MOUNT",2024-09-17 5:04
7787,F_H2164-159.B,"PLATE, ROTOR GUIDE",HORIZON ELECTRICAL SYSTEMS,21,70,0,0,30,"GUIDE, SLIDE",2024-09-17 5:04
7791,F_01365720-003.03,"SPRING, ROTOR STABILIZER",STARLINE AEROSPACE LLC,0,49,0,0,20,"CLIP, HOLDING",2024-09-17 5:04
7800,F_982R067999.J,"BUSHING, LOWER MOUNT",ATLAS AIR COMPONENTS,0,15,0,0,28,"BRUSH, CONTACT",2024-09-17 5:04
7802,F_51212-1.AD,"AXLE, MAIN DRIVE",NOVA AEROSPACE SYSTEMS,0,91,0,0,95,"TUBE, EXTENSION",2024-09-17 5:04
7803,F_001-MDWG-000582.A,"PIN, ROTATION",SKYWORKS SOLUTIONS,33,5,0,0,54,"SHIELD, PROTECTIVE",2024-09-17 5:04
7810,F_ADC44112D21.E,"DISK, ROTOR",TERA TECHNOLOGIES LTD.,0,29,0,0,23,"BUSHING, INTERLOCK",2024-09-17 5:04
7811,F_218819.-,"SLEEVE, MAIN SPINDLE",PHOENIX AVIATION CORP.,33,22,0,0,98,"BOLT, TENSION",2024-09-17 5:04
7812,F_219075.C,"BOLT, LOWER MOUNT",HORIZON ELECTRICAL SYSTEMS,2,22,0,0,70,"BRACE, LOWER SUPPORT",2024-09-17 5:04
7814,D_B1316-05675.A000,"SEAL, BEARING N.D.E.",STARLINE AEROSPACE LLC,58,56,0,0,97,"HOOK, FASTENER",2024-09-17 5:04
7818,D_Z-8452-1621-10.02,"FRAME, MAIN INSPECTION UNIT",VENTURE AEROSPACE GMBH,12,33,0,0,17,"PIN, RETENTION",2024-09-17 5:04
7850,F_01340377-002.03,"CLIP, LOCK",SKYWORKS SOLUTIONS,19,3,0,0,4,"PLATE, LOCKING",2024-09-17 5:04
7854,F_01340368-043.01,"WASHER-SPLINED, DRIVE LINK",ATLAS AIR COMPONENTS,0,64,0,0,77,"SCREW, TORSION",2024-09-17 5:04
7873,F_002-MDWG-000764.B,"BRACKET, SUPPORT",TERA TECHNOLOGIES LTD.,31,98,0,2,7,"GASKET, FLUID SEAL",2024-09-17 5:04
7881,F_1719897.B,"ROD, ROTOR",NEXUS AIRCRAFT SYSTEMS,97,57,0,0,64,"KNOB, ADJUSTMENT",2024-09-17 5:04
7891,F_1725576.A,"WASHER, FIXTURE",PHOENIX AVIATION CORP.,37,41,0,2,45,"SPRING, RETURN",2024-09-17 5:04
7907,F_001-MDWG-000579.C,"PANEL, MIDSECTION",VECTOR AEROSPACE LTD.,13,13,0,0,36,"ROD, CONNECTOR",2024-09-17 5:04
7912,F_AV670-23239-001.NC,OPERATIONS,COSMOS AERONAUTICS INC.,0,67,0,0,9,"PAD, CUSHION",2024-09-17 5:04
7915,F_829537.-,"GROMMET, BUFFER",SKYLINE AEROSPACE SP. Z O.O.,42,25,0,0,78,"STUD, RETAINER",2024-09-17 5:04
7919,D_721Z1532-105.NC,"RETAINER, WASHER",STARLINE AEROSPACE LLC,0,98,0,0,30,"FRAME, SECONDARY UNIT",2024-09-17 5:04
7926,F_AEC755164D1M.A,"WASHER-SPLINED, DRIVE LINK",PHOENIX AVIATION CORP.,96,17,0,0,65,"BLADE, ROTARY",2024-09-17 5:04
7943,F_218488.B,"CAP, END STOP",HORIZON ELECTRICAL SYSTEMS,0,39,0,0,97,"CLAMP, ALIGNMENT",2024-09-17 5:04
7991,F_001-MDWG-000582.A,"PLUG, END CAP",AURORA AIR SYSTEMS,80,90,0,0,99,"RING, SEAL",2024-09-17 5:04
8003,F_002-MDWG-000764.B,"PIN, ROTOR SHAFT",COSMOS AERONAUTICS INC.,0,4,0,0,41,"BEARING, ROTATION",2024-09-17 5:04
8009,F_7003036.E,"STUD, ROTOR ALIGNMENT",VECTOR AEROSPACE LTD.,0,82,0,0,44,"PANEL, SUPPORT",2024-09-17 5:04
8016,F_002-MDWG-000764.B,"TENSION BUMPER, SIZE 18",AURORA AIR SYSTEMS,1,89,0,0,94,"BUSHING, TENSION",2024-09-17 5:04
8022,F_01241825-004.03,"WASHER, SUPPORT",ATLAS AIR COMPONENTS,96,7,0,0,61,"HANDLE, LEVER",2024-09-17 5:04
8038,F_ADC44112D211.NC,"DOME, UPPER MACHINING",SKYLINE AEROSPACE SP. Z O.O.,48,60,0,0,20,"SLEEVE, FASTENER",2024-09-17 5:04
8051,F_01241802-003.04,"RING, LOCKING MECHANISM",NOVA AEROSPACE SYSTEMS,0,5,0,0,44,"PLATE, MOUNTING",2024-09-17 5:04
8060,F_1725730.A_RWK,"TUBE, CHAMBER FLOW",VECTOR AEROSPACE LTD.,93,4,0,0,39,"RETAINER, SPRING",2024-09-17 5:04
8062,F_1725730.A,"WASHER, RETENTION PLATE",STARLINE AEROSPACE LLC,0,98,0,0,20,"TUBE, FLOW CONTROL",2024-09-17 5:04
8064,F_1725730.A,"SHAFT, GEAR DRIVE",COSMOS AERONAUTICS INC.,32,21,0,0,86,"PIN, LOCKING",2024-09-17 5:04
8073,F_1726367.-,"BEARING, PLATE MOUNT",SKYLINE AEROSPACE SP. Z O.O.,47,66,0,0,70,"ARM, STABILIZER",2024-09-17 5:04
8087,F_2143M5425-1.AB,"SHAFT, ROTOR ASSEMBLY",NEXUS AIRCRAFT SYSTEMS,79,75,0,0,73,"CONNECTOR, LINK",2024-09-17 5:04
8102,D_46877-103.AB,"PLUG, ROTOR SEAL",VENTURE AEROSPACE GMBH,0,24,0,0,39,"CLAMP, PRESSURE",2024-09-17 5:04
8104,F_1719897.B_RWK,"BEARING, LOWER SPINDLE",SKYWORKS SOLUTIONS,41,54,0,0,30,"COVER, MAIN ASSEMBLY",2024-09-17 5:04
8105,F_1719897.B,"BRACKET, TORSION LINK",TERA TECHNOLOGIES LTD.,26,25,0,0,50,"CORE, STATOR",2024-09-17 5:04
8111,F_AEC757164D1M.A,"NUT, BEARING SPACER",VECTOR AEROSPACE LTD.,99,26,0,0,76,"BOLT, UPPER ARM",2024-09-17 5:04
8112,F_721Z3394-55.A,"WASHER-SPLINED, ALIGNMENT",NOVA AEROSPACE SYSTEMS,65,28,0,0,99,"GASKET, SEAL N.E.S.",2024-09-17 5:04
8136,F_1726367.-,"HOUSING, BEARING COVER",AURORA AIR SYSTEMS,0,89,0,0,24,"FRAME, PRIMARY INSP UNIT",2024-09-17 5:04
8143,F_01340365-006.01,"WASHER, CONTROL FIXTURE",PHOENIX AVIATION CORP.,10,18,0,0,67,"CLIP, RETENTION",2024-09-17 5:04
8152,F_01340681-001.03,"PLATE, ROTOR GUIDE",HORIZON ELECTRICAL SYSTEMS,29,44,0,0,90,"DISK, ROTATION",2024-09-17 5:04
8158,F_01600009-571.02,"SPRING, ROTOR STABILIZER",STARLINE AEROSPACE LLC,0,69,0,0,6,"RING, FASTENER",2024-09-17 5:04
8169,F_002-MDWG-000764.B,"BUSHING, LOWER MOUNT",ATLAS AIR COMPONENTS,0,41,0,0,45,"BRACKET, SUPPORT",2024-09-17 5:04
8172,D_1003M6803C001.A,"AXLE, MAIN DRIVE",NOVA AEROSPACE SYSTEMS,49,26,0,0,21,"PIN, ALIGNMENT",2024-09-17 5:04
8177,F_01241802-003.04,"PIN, ROTATION",SKYWORKS SOLUTIONS,63,37,0,0,30,"PLATE, MIDSECTION",2024-09-17 5:04
8184,F_002-MDWG-000457.A,"DISK, ROTOR",TERA TECHNOLOGIES LTD.,43,50,0,0,72,TASKS,2024-09-17 5:04
8194,D_351-2181-21.A,"SLEEVE, MAIN SPINDLE",PHOENIX AVIATION CORP.,0,45,2,0,68,"GROMMET, BUFFER",2024-09-17 5:04
8195,F_351-2181-23.A,"BOLT, LOWER MOUNT",HORIZON ELECTRICAL SYSTEMS,97,38,0,0,88,"SEAL, CUSHION",2024-09-17 5:04
8207,F_01241861-001.05,"SEAL, BEARING N.D.E.",STARLINE AEROSPACE LLC,18,74,0,0,72,"CLIP, FIXTURE",2024-09-17 5:04
8216,D_161A1212-8.AC,"FRAME, MAIN INSPECTION UNIT",VENTURE AEROSPACE GMBH,55,51,0,0,79,"COVER, ASSEMBLY",2024-09-17 5:04
8230,F_01340365-006.01,"CLIP, LOCK",SKYWORKS SOLUTIONS,0,7,0,0,90,"GEAR, TRANSMISSION",2024-09-17 5:04
8232,F_01340375-008.01_RWK,"WASHER-SPLINED, DRIVE LINK",ATLAS AIR COMPONENTS,0,65,0,0,72,"MODULE, CONNECTION",2024-09-17 5:04
8233,F_01340345-006.01_RWK,"BRACKET, SUPPORT",TERA TECHNOLOGIES LTD.,0,50,0,0,80,"STUD, ALIGNMENT",2024-09-17 5:04
8234,F_01241801-003.03_RWK,"ROD, ROTOR",NEXUS AIRCRAFT SYSTEMS,0,65,0,0,22,"CAP, LOCK",2024-09-17 5:04
8238,D_161A1213-4MOD.AD,"WASHER, FIXTURE",PHOENIX AVIATION CORP.,0,67,0,0,20,"PIN, ANCHOR",2024-09-17 5:04
8243,D_2144A6250-101.AD,"PANEL, MIDSECTION",VECTOR AEROSPACE LTD.,0,88,0,0,17,"SPACER, UPPER BRACE",2024-09-17 5:04
8258,F_01340377-002.03,OPERATIONS,COSMOS AERONAUTICS INC.,7,17,0,0,63,"ROD, GUIDE",2024-09-17 5:04
8265,F_1719595.F,"GROMMET, BUFFER",SKYLINE AEROSPACE SP. Z O.O.,70,85,0,0,5,"BEARING, SUPPORT",2024-09-17 5:04
8267,F_01241802-003.04,"RETAINER, WASHER",STARLINE AEROSPACE LLC,23,45,0,0,75,"SCREW, LOCKING",2024-09-17 5:04
8271,F_01241801-003.03,"WASHER-SPLINED, DRIVE LINK",PHOENIX AVIATION CORP.,0,54,0,0,82,"RIVET, MOUNTING",2024-09-17 5:04
8290,F_001-MDWG-000582.A,"CAP, END STOP",HORIZON ELECTRICAL SYSTEMS,33,82,0,0,53,"PLUG, END CAP",2024-09-17 5:04
8291,F_1726367.-,"PLUG, END CAP",AURORA AIR SYSTEMS,75,57,0,0,66,"BRACE, STABILIZER",2024-09-17 5:04
8306,D_1718064.-,"PIN, ROTOR SHAFT",COSMOS AERONAUTICS INC.,0,5,0,0,54,"COUPLER, SHAFT",2024-09-17 5:04
8307,F_51212-1.AD,"STUD, ROTOR ALIGNMENT",VECTOR AEROSPACE LTD.,0,25,0,0,66,"WHEEL, TORSION",2024-09-17 5:04
8308,F_AEC757164D1M.A,"TENSION BUMPER, SIZE 19",AURORA AIR SYSTEMS,28,72,0,0,24,"CONNECTOR, MAIN ASSY",2024-09-17 5:04
8311,F_ADC757163D2.-,"WASHER, SUPPORT",ATLAS AIR COMPONENTS,0,61,0,0,36,"CLAMP, RETENTION",2024-09-17 5:04
8312,F_01241871-001.06,"DOME, UPPER MACHINING",SKYLINE AEROSPACE SP. Z O.O.,0,1,0,0,52,"LINK, CONTROL",2024-09-17 5:04
8318,F_1719897.B,"RING, LOCKING MECHANISM",NOVA AEROSPACE SYSTEMS,89,36,0,0,41,"FLANGE, SEALING",2024-09-17 5:04
8319,F_1720801.A,"TUBE, CHAMBER FLOW",VECTOR AEROSPACE LTD.,81,9,0,0,93,"BRACKET, MOUNT",2024-09-17 5:04
8322,F_01241885-001.03,"WASHER, RETENTION PLATE",STARLINE AEROSPACE LLC,0,2,0,0,33,"GUIDE, SLIDE",2024-09-17 5:04
8330,F_C1M5809LA002.A,"SHAFT, GEAR DRIVE",COSMOS AERONAUTICS INC.,13,3,0,0,96,"CLIP, HOLDING",2024-09-17 5:04
8332,F_002-MDWG-000457.A,"BEARING, PLATE MOUNT",SKYLINE AEROSPACE SP. Z O.O.,70,2,0,0,39,"BRUSH, CONTACT",2024-09-17 5:04
8346,D_161A2128-1.AA,"SHAFT, ROTOR ASSEMBLY",NEXUS AIRCRAFT SYSTEMS,76,93,0,0,11,"TUBE, EXTENSION",2024-09-17 5:04
8358,F_002-MDWG-000845.A,"PLUG, ROTOR SEAL",VENTURE AEROSPACE GMBH,88,57,0,0,70,"SHIELD, PROTECTIVE",2024-09-17 5:04
8360,F_981R312.E,"BEARING, LOWER SPINDLE",SKYWORKS SOLUTIONS,91,51,0,0,97,"BUSHING, INTERLOCK",2024-09-17 5:04
8373,F_721Z3341-213.NC,"BRACKET, TORSION LINK",TERA TECHNOLOGIES LTD.,0,12,0,0,87,"BOLT, TENSION",2024-09-17 5:04
8390,F_006-MDWG-000054.C,"NUT, BEARING SPACER",VECTOR AEROSPACE LTD.,84,18,0,0,60,"BRACE, LOWER SUPPORT",2024-09-17 5:04
8398,F_1726367.-,"WASHER-SPLINED, ALIGNMENT",NOVA AEROSPACE SYSTEMS,32,84,0,0,64,"HOOK, FASTENER",2024-09-17 5:04
8403,F_002-MDWG-000845.A,"HOUSING, BEARING COVER",AURORA AIR SYSTEMS,0,18,0,0,34,"PIN, RETENTION",2024-09-17 5:04
8411,F_161A1216-1.AD,"WASHER, CONTROL FIXTURE",PHOENIX AVIATION CORP.,25,96,0,0,36,"PLATE, LOCKING",2024-09-17 5:04
8414,D_B1316-06035.B000,"PLATE, ROTOR GUIDE",HORIZON ELECTRICAL SYSTEMS,23,40,0,0,20,"SCREW, TORSION",2024-09-17 5:04
8429,D_351-2181-21.A,"SPRING, ROTOR STABILIZER",STARLINE AEROSPACE LLC,70,34,0,0,21,"GASKET, FLUID SEAL",2024-09-17 5:04
8432,D_721Z1532-105.NC,"BUSHING, LOWER MOUNT",ATLAS AIR COMPONENTS,61,17,0,0,18,"KNOB, ADJUSTMENT",2024-09-17 5:04
8438,F_981R312.E,"AXLE, MAIN DRIVE",NOVA AEROSPACE SYSTEMS,0,7,0,0,56,"SPRING, RETURN",2024-09-17 5:04
8447,F_1003M3661C001.B,"PIN, ROTATION",SKYWORKS SOLUTIONS,72,9,0,0,81,"ROD, CONNECTOR",2024-09-17 5:04
8449,F_M176-04H309-102.A,"DISK, ROTOR",TERA TECHNOLOGIES LTD.,11,30,0,0,15,"PAD, CUSHION",2024-09-17 5:04
8452,F_01763873-001-NPI.02,"SLEEVE, MAIN SPINDLE",PHOENIX AVIATION CORP.,47,54,0,0,54,"STUD, RETAINER",2024-09-17 5:04
8456,F_GA02361600403-802.C,"BOLT, LOWER MOUNT",HORIZON ELECTRICAL SYSTEMS,0,61,0,0,73,"FRAME, SECONDARY UNIT",2024-09-17 5:04
8458,F_01340377-002.03,"SEAL, BEARING N.D.E.",STARLINE AEROSPACE LLC,95,14,0,0,78,"BLADE, ROTARY",2024-09-17 5:04
8462,F_829592-1.B_RWK,"FRAME, MAIN INSPECTION UNIT",VENTURE AEROSPACE GMBH,0,81,0,0,40,"CLAMP, ALIGNMENT",2024-09-17 5:04
8464,F_982R067999.J,"CLIP, LOCK",SKYWORKS SOLUTIONS,19,75,0,0,32,"RING, SEAL",2024-09-17 5:04
8466,F_ADC757163D2.-,"WASHER-SPLINED, DRIVE LINK",ATLAS AIR COMPONENTS,0,85,0,0,90,"BEARING, ROTATION",2024-09-17 5:04
8467,F_002-MDWG-000845.A,"BRACKET, SUPPORT",TERA TECHNOLOGIES LTD.,0,77,0,0,93,"PANEL, SUPPORT",2024-09-17 5:04
8468,F_002-MDWG-000845.A,"ROD, ROTOR",NEXUS AIRCRAFT SYSTEMS,77,98,0,0,46,"BUSHING, TENSION",2024-09-17 5:04
8469,F_002-MDWG-000845.A,"WASHER, FIXTURE",PHOENIX AVIATION CORP.,78,60,0,0,2,"HANDLE, LEVER",2024-09-17 5:04
8472,F_01385055-526.04,"PANEL, MIDSECTION",VECTOR AEROSPACE LTD.,0,46,0,0,31,"SLEEVE, FASTENER",2024-09-17 5:04
8474,F_2144M5571-4M1.AA,OPERATIONS,COSMOS AERONAUTICS INC.,15,66,0,0,72,"PLATE, MOUNTING",2024-09-17 5:04
8478,D_161A2114-2.AA,"GROMMET, BUFFER",SKYLINE AEROSPACE SP. Z O.O.,0,80,0,0,8,"RETAINER, SPRING",2024-09-17 5:04
8488,F_1726367.-,"RETAINER, WASHER",STARLINE AEROSPACE LLC,0,93,0,0,65,"TUBE, FLOW CONTROL",2024-09-17 5:04
8493,F_H2164-156.E,"WASHER-SPLINED, DRIVE LINK",PHOENIX AVIATION CORP.,58,87,0,0,34,"PIN, LOCKING",2024-09-17 5:04
8495,F_01385055-526.05,"CAP, END STOP",HORIZON ELECTRICAL SYSTEMS,45,93,0,0,43,"ARM, STABILIZER",2024-09-17 5:04
8503,F_01385055-526.05,"PLUG, END CAP",AURORA AIR SYSTEMS,96,31,0,0,62,"CONNECTOR, LINK",2024-09-17 5:04
8505,F_AEC757164D1M.A,"PIN, ROTOR SHAFT",COSMOS AERONAUTICS INC.,5,18,0,0,32,"CLAMP, PRESSURE",2024-09-17 5:04
8506,F_2144M5294-3M1.AA,"STUD, ROTOR ALIGNMENT",VECTOR AEROSPACE LTD.,0,88,0,0,80,"COVER, MAIN ASSEMBLY",2024-09-17 5:04
8508,F_51309-1.AD,"TENSION BUMPER, SIZE 20",AURORA AIR SYSTEMS,42,21,2,0,66,"CORE, STATOR",2024-09-17 5:04
8519,D_46868-105.AB,"WASHER, SUPPORT",ATLAS AIR COMPONENTS,0,41,0,0,40,"BOLT, UPPER ARM",2024-09-17 5:04
8527,F_B1316-06022.C000,"DOME, UPPER MACHINING",SKYLINE AEROSPACE SP. Z O.O.,0,58,0,0,88,"GASKET, SEAL N.E.S.",2024-09-17 5:04
8533,F_002-MDWG-000461.A,"RING, LOCKING MECHANISM",NOVA AEROSPACE SYSTEMS,0,38,0,0,19,"FRAME, PRIMARY INSP UNIT",2024-09-17 5:04
8549,F_01241801-003.03,"TUBE, CHAMBER FLOW",VECTOR AEROSPACE LTD.,0,12,0,0,65,"CLIP, RETENTION",2024-09-17 5:04
8550,F_01385055-526.05,"WASHER, RETENTION PLATE",STARLINE AEROSPACE LLC,0,19,0,0,28,"DISK, ROTATION",2024-09-17 5:04
8559,F_2143M6508-3M1.AA,"SHAFT, GEAR DRIVE",COSMOS AERONAUTICS INC.,8,72,0,0,64,"RING, FASTENER",2024-09-17 5:04
8560,F_87P528225-7.A000-PRE,"BEARING, PLATE MOUNT",SKYLINE AEROSPACE SP. Z O.O.,0,34,0,0,85,"BRACKET, SUPPORT",2024-09-17 5:04
8564,F_1719897.B,"SHAFT, ROTOR ASSEMBLY",NEXUS AIRCRAFT SYSTEMS,0,94,0,0,45,"PIN, ALIGNMENT",2024-09-17 5:04
8569,F_01600018-570.01,"PLUG, ROTOR SEAL",VENTURE AEROSPACE GMBH,48,68,0,0,10,"PLATE, MIDSECTION",2024-09-17 5:04
8578,D_T-8669-2552-10.01,"BEARING, LOWER SPINDLE",SKYWORKS SOLUTIONS,0,43,0,0,85,TASKS,2024-09-17 5:04
8593,F_982R067999.J,"BRACKET, TORSION LINK",TERA TECHNOLOGIES LTD.,0,93,0,0,3,"GROMMET, BUFFER",2024-09-17 5:04
8597,D_T-8669-2550-42.A,"NUT, BEARING SPACER",VECTOR AEROSPACE LTD.,90,32,0,0,94,"SEAL, CUSHION",2024-09-17 5:04
8599,D_T-8669-2550-43.A,"WASHER-SPLINED, ALIGNMENT",NOVA AEROSPACE SYSTEMS,0,95,0,0,64,"CLIP, FIXTURE",2024-09-17 5:04
8602,D_T-8669-3048-00.A,"HOUSING, BEARING COVER",AURORA AIR SYSTEMS,0,30,0,0,11,"COVER, ASSEMBLY",2024-09-17 5:04
8606,F_982R067999.J,"WASHER, CONTROL FIXTURE",PHOENIX AVIATION CORP.,0,82,0,0,8,"GEAR, TRANSMISSION",2024-09-17 5:04
8609,D_T-8669-2550-32.A,"PLATE, ROTOR GUIDE",HORIZON ELECTRICAL SYSTEMS,0,2,0,0,79,"MODULE, CONNECTION",2024-09-17 5:04
8611,D_T-8669-2553-30.01,"SPRING, ROTOR STABILIZER",STARLINE AEROSPACE LLC,0,44,0,0,39,"STUD, ALIGNMENT",2024-09-17 5:04
8613,F_ADC757163D2.-,"BUSHING, LOWER MOUNT",ATLAS AIR COMPONENTS,0,100,0,0,90,"CAP, LOCK",2024-09-17 5:04
8614,F_ADC73220Y5D2.A,"AXLE, MAIN DRIVE",NOVA AEROSPACE SYSTEMS,99,68,0,0,25,"PIN, ANCHOR",2024-09-17 5:04
8615,F_1726367.-,"PIN, ROTATION",SKYWORKS SOLUTIONS,0,89,0,0,60,"SPACER, UPPER BRACE",2024-09-17 5:04
8632,F_2144M5296-3.AD,"DISK, ROTOR",TERA TECHNOLOGIES LTD.,6,12,0,0,88,"ROD, GUIDE",2024-09-17 5:04
8639,D_T-8669-2550-02.A,"SLEEVE, MAIN SPINDLE",PHOENIX AVIATION CORP.,0,41,0,0,20,"BEARING, SUPPORT",2024-09-17 5:04
8655,F_1201-23102-801.-,"BOLT, LOWER MOUNT",HORIZON ELECTRICAL SYSTEMS,70,73,0,0,54,"SCREW, LOCKING",2024-09-17 5:04
8661,F_01340377-002.03,"SEAL, BEARING N.D.E.",STARLINE AEROSPACE LLC,0,57,0,0,84,"RIVET, MOUNTING",2024-09-17 5:04
8668,F_003-MDWG-000071.C,"FRAME, MAIN INSPECTION UNIT",VENTURE AEROSPACE GMBH,34,91,0,0,67,"PLUG, END CAP",2024-09-17 5:04
8675,F_01385055-526.05,"CLIP, LOCK",SKYWORKS SOLUTIONS,77,58,0,0,54,"BRACE, STABILIZER",2024-09-17 5:04
8676,F_001-MDWG-000582.A,"WASHER-SPLINED, DRIVE LINK",ATLAS AIR COMPONENTS,60,98,0,0,70,"COUPLER, SHAFT",2024-09-17 5:04
8684,F_01141825-506.01,"BRACKET, SUPPORT",TERA TECHNOLOGIES LTD.,49,11,0,0,54,"WHEEL, TORSION",2024-09-17 5:04
8688,F_01600018-570.01,"ROD, ROTOR",NEXUS AIRCRAFT SYSTEMS,0,35,0,0,18,"CONNECTOR, MAIN ASSY",2024-09-17 5:04
8702,F_11234402-001-NPI.01,"WASHER, FIXTURE",PHOENIX AVIATION CORP.,53,70,0,0,99,"CLAMP, RETENTION",2024-09-17 5:04
8704,F_01141825-502.03,"PANEL, MIDSECTION",VECTOR AEROSPACE LTD.,0,81,0,0,72,"LINK, CONTROL",2024-09-17 5:04
8713,F_001-MDWG-000582.A,OPERATIONS,COSMOS AERONAUTICS INC.,11,28,0,0,86,"FLANGE, SEALING",2024-09-17 5:04
8718,D_B1316-06035.B000,"GROMMET, BUFFER",SKYLINE AEROSPACE SP. Z O.O.,0,26,1,0,52,"BRACKET, MOUNT",2024-09-17 5:04
8723,F_002-MDWG-000764.B,"RETAINER, WASHER",STARLINE AEROSPACE LLC,0,98,0,0,28,"GUIDE, SLIDE",2024-09-17 5:04
8726,F_B1316-08475.A000,"WASHER-SPLINED, DRIVE LINK",PHOENIX AVIATION CORP.,0,51,0,0,31,"CLIP, HOLDING",2024-09-17 5:04
8727,F_B1316-08475.A000,"CAP, END STOP",HORIZON ELECTRICAL SYSTEMS,15,18,0,0,57,"BRUSH, CONTACT",2024-09-17 5:04
8728,F_AEC755164D1M.A_RWK,"PLUG, END CAP",AURORA AIR SYSTEMS,94,1,0,0,34,"TUBE, EXTENSION",2024-09-17 5:04
8730,F_01241871-001.06,"PIN, ROTOR SHAFT",COSMOS AERONAUTICS INC.,10,3,0,0,68,"SHIELD, PROTECTIVE",2024-09-17 5:04
8738,F_11234401-001-NPI.01,"STUD, ROTOR ALIGNMENT",VECTOR AEROSPACE LTD.,49,61,0,0,56,"BUSHING, INTERLOCK",2024-09-17 5:04
8740,F_01732800-002-NPI.02,"TENSION BUMPER, SIZE 21",AURORA AIR SYSTEMS,0,47,0,0,39,"BOLT, TENSION",2024-09-17 5:04
8742,F_003-MDWG-000065.A,"WASHER, SUPPORT",ATLAS AIR COMPONENTS,85,50,0,0,42,"BRACE, LOWER SUPPORT",2024-09-17 5:04
8744,F_01340681-001.04,"DOME, UPPER MACHINING",SKYLINE AEROSPACE SP. Z O.O.,92,71,0,0,54,"HOOK, FASTENER",2024-09-17 5:04
8750,F_001-MDWG-000579.D,"RING, LOCKING MECHANISM",NOVA AEROSPACE SYSTEMS,0,32,0,0,97,"PIN, RETENTION",2024-09-17 5:04
8752,F_01340368-043.04,"TUBE, CHAMBER FLOW",VECTOR AEROSPACE LTD.,0,49,0,0,63,"PLATE, LOCKING",2024-09-17 5:04
8758,F_982R067999.J,"WASHER, RETENTION PLATE",STARLINE AEROSPACE LLC,0,63,0,0,47,"SCREW, TORSION",2024-09-17 5:04
8772,F_01241861-001.05,"SHAFT, GEAR DRIVE",COSMOS AERONAUTICS INC.,42,73,0,0,42,"GASKET, FLUID SEAL",2024-09-17 5:04
8773,F_01241861-001.05,"BEARING, PLATE MOUNT",SKYLINE AEROSPACE SP. Z O.O.,78,39,0,0,46,"KNOB, ADJUSTMENT",2024-09-17 5:04
8774,F_01141825-502.03_RWK,"SHAFT, ROTOR ASSEMBLY",NEXUS AIRCRAFT SYSTEMS,0,88,0,0,60,"SPRING, RETURN",2024-09-17 5:04
8775,F_Y45973A-00.03,"PLUG, ROTOR SEAL",VENTURE AEROSPACE GMBH,9,68,0,0,30,"ROD, CONNECTOR",2024-09-17 5:04
8783,F_01340362-112.01,"BEARING, LOWER SPINDLE",SKYWORKS SOLUTIONS,17,93,0,0,86,"PAD, CUSHION",2024-09-17 5:04
8788,F_001-MDWG-000587.A,"BRACKET, TORSION LINK",TERA TECHNOLOGIES LTD.,0,82,0,0,33,"STUD, RETAINER",2024-09-17 5:04
8789,F_002-MDWG-000461.A,"NUT, BEARING SPACER",VECTOR AEROSPACE LTD.,0,90,0,0,26,"FRAME, SECONDARY UNIT",2024-09-17 5:04
8803,F_01340681-001.04,"WASHER-SPLINED, ALIGNMENT",NOVA AEROSPACE SYSTEMS,42,84,0,0,5,"BLADE, ROTARY",2024-09-17 5:04
8806,F_1725732.-,"HOUSING, BEARING COVER",AURORA AIR SYSTEMS,21,37,0,0,97,"CLAMP, ALIGNMENT",2024-09-17 5:04
8841,F_721Z3394-51.B,"WASHER, CONTROL FIXTURE",PHOENIX AVIATION CORP.,61,92,0,0,56,"RING, SEAL",2024-09-17 5:04
8842,F_721Z3394-53.B,"PLATE, ROTOR GUIDE",HORIZON ELECTRICAL SYSTEMS,96,60,0,0,90,"BEARING, ROTATION",2024-09-17 5:04
8843,D_1003M3803C001.C,"SPRING, ROTOR STABILIZER",STARLINE AEROSPACE LLC,0,24,0,0,99,"PANEL, SUPPORT",2024-09-17 5:04
8848,F_002-MDWG-000461.A,"BUSHING, LOWER MOUNT",ATLAS AIR COMPONENTS,86,68,0,0,45,"BUSHING, TENSION",2024-09-17 5:04
8850,F_04P512839-7.A000,"AXLE, MAIN DRIVE",NOVA AEROSPACE SYSTEMS,94,52,0,0,54,"HANDLE, LEVER",2024-09-17 5:04
8851,F_04P513455-7.A000,"PIN, ROTATION",SKYWORKS SOLUTIONS,54,88,0,0,42,"SLEEVE, FASTENER",2024-09-17 5:04
8852,F_08P517835-7.A000,"DISK, ROTOR",TERA TECHNOLOGIES LTD.,56,70,0,0,73,"PLATE, MOUNTING",2024-09-17 5:04
8853,F_B1316-06022.C000,"SLEEVE, MAIN SPINDLE",PHOENIX AVIATION CORP.,26,87,0,0,34,"RETAINER, SPRING",2024-09-17 5:04
