wo_num,in_quality,part_num,description,qty,date,progress,mrb,mrb_qty,mrb_date,timestamp
8398,0,F_01340362-112.03,"WASHER, RETENTION PLATE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8403,0,F_001-MDWG-000587.A,"SHAFT, GEAR DRIVE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8411,2,F_002-MDWG-000461.A,"BEARING, PLATE MOUNT",8,2024-03-01,19-Jun,FALSE,0,N/A,2024-09-19 7:14
8414,0,F_01340681-001.06,"SHAFT, ROTOR ASSEMBLY",N/A,N/A,N/A,TRUE,1,06/14/2023 12:01:53,2024-09-19 7:14
8429,2,F_1725732.-,"PLUG, ROTOR SEAL",1,2024-05-16,11-Jun,FALSE,0,N/A,2024-09-19 7:14
8432,0,F_721Z3394-51.B,"BEARING, LOWER SPINDLE",N/A,N/A,N/A,TRUE,1,06/22/2023 13:49:05,2024-09-19 7:14
8438,0,F_721Z3394-53.B,"BRACKET, TORSION LINK",N/A,N/A,N/A,TRUE,1,08/16/2023 07:44:10,2024-09-19 7:14
8447,2,D_1003M3803C001.C,"NUT, BEARING SPACER",34,2023-07-13,15-Sep,FALSE,0,N/A,2024-09-19 7:14
8449,0,F_002-MDWG-000461.A,"WASHER-SPLINED, ALIGNMENT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8452,1,F_04P512839-7.A002,"HOUSING, BEARING COVER",4,2023-07-27,13/17,FALSE,0,N/A,2024-09-19 7:14
8456,0,F_04P513455-7.A002,"WASHER, CONTROL FIXTURE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8458,0,F_08P517835-7.A002,"PLATE, ROTOR GUIDE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8462,2,F_B1316-06022.C002,"SPRING, ROTOR STABILIZER",1,2023-06-13,09-Feb,FALSE,0,N/A,2024-09-19 7:14
8464,0,D_B1316-05131.B000_RWK,"BUSHING, LOWER MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8466,0,F_002-MDWG-000845.A,"AXLE, MAIN DRIVE",N/A,N/A,N/A,TRUE,1,09/27/2023 11:34:41,2024-09-19 7:14
8467,0,F_002-MDWG-000845.A,"PIN, ROTATION",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8468,0,F_01600018-570.01_RWK,"DISK, ROTOR",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8469,0,F_7003036.E,"SLEEVE, MAIN SPINDLE",N/A,N/A,N/A,TRUE,1,09/05/2023 10:35:59,2024-09-19 7:14
8472,0,F_01140368-018.06,"BOLT, LOWER MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8474,0,F_161A1212-7.AC_RWK,"SEAL, BEARING N.D.E.",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8478,0,F_Y39183A-00.03,"FRAME, MAIN INSPECTION UNIT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8488,0,F_01365720-006.06,"CLIP, LOCK",N/A,N/A,N/A,TRUE,1,07/24/2023 15:38:28,2024-09-19 7:14
8493,0,F_002-MDWG-000845.A,"WASHER-SPLINED, DRIVE LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8495,0,F_721Z3394-53.B,"BRACKET, SUPPORT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8503,2,F_220075.-,"ROD, ROTOR",1,2023-07-06,2/30,TRUE,1,07/04/2023 07:58:22,2024-09-19 7:14
8505,0,F_01340361-104.06,"WASHER, FIXTURE",N/A,N/A,N/A,TRUE,1,10/26/2023 10:44:41,2024-09-19 7:14
8506,0,F_01340364-112.05,"PANEL, MIDSECTION",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8508,2,F_Y57947A-00.03,OPERATIONS,2,2023-10-03,15/16,FALSE,0,N/A,2024-09-19 7:14
8519,0,F_Y34427A-00.04,"GROMMET, BUFFER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8527,0,F_ADC73220Y5D2.A,"RETAINER, WASHER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8533,0,F_982R067999.J,"WASHER-SPLINED, DRIVE LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8549,0,D_T-8669-3020-20.A,"CAP, END STOP",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8550,0,F_ADC44112D211.NC,"PLUG, END CAP",N/A,N/A,N/A,TRUE,1,08/10/2023 13:38:53,2024-09-19 7:14
8559,0,F_01241802-003.06,"PIN, ROTOR SHAFT",N/A,N/A,N/A,TRUE,1,10/02/2023 11:23:44,2024-09-19 7:14
8560,0,F_01241880-102.04,"STUD, ROTOR ALIGNMENT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8564,0,F_01241870-104.05,"TENSION BUMPER, SIZE 11",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8569,0,F_219327.B,"WASHER, SUPPORT",N/A,N/A,N/A,TRUE,1,07/31/2023 07:29:31,2024-09-19 7:14
8578,0,F_006-MDWG-000054.C_RWK,"DOME, UPPER MACHINING",N/A,N/A,N/A,TRUE,1,11/17/2023 07:53:11,2024-09-19 7:14
8593,0,F_Y46121A-00.03,"RING, LOCKING MECHANISM",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8597,0,F_982R067999.J,"TUBE, CHAMBER FLOW",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8599,0,F_01385055-531.05,"WASHER, RETENTION PLATE",N/A,N/A,N/A,TRUE,27,08/30/2023 09:09:30,2024-09-19 7:14
8602,0,F_002-MDWG-000464-COS.A,"SHAFT, GEAR DRIVE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8606,1,F_68A412711-1001.C,"BEARING, PLATE MOUNT",5,2023-09-05,15/16,FALSE,0,N/A,2024-09-19 7:14
8609,0,F_272W6160-106.B,"SHAFT, ROTOR ASSEMBLY",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8611,2,F_01732800-002-NPI.02_RWK,"PLUG, ROTOR SEAL",2,2023-10-05,11-Jun,FALSE,0,N/A,2024-09-19 7:14
8613,0,F_982R067999.J,"BEARING, LOWER SPINDLE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8614,0,D_Y36348A-00.03,"BRACKET, TORSION LINK",N/A,N/A,N/A,TRUE,1,09/20/2023 11:22:49,2024-09-19 7:14
8615,0,D_Y40121A-00.03,"NUT, BEARING SPACER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8632,0,D_Y40105A-00.03,"WASHER-SPLINED, ALIGNMENT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8639,0,F_01600050-005.07,"HOUSING, BEARING COVER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8655,0,F_01600050-005.07,"WASHER, CONTROL FIXTURE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8661,2,F_01385055-526.06,"PLATE, ROTOR GUIDE",32,2023-08-14,16-Mar,FALSE,0,N/A,2024-09-19 7:14
8668,0,F_01385055-526.06,"SPRING, ROTOR STABILIZER",N/A,N/A,N/A,TRUE,1,10/17/2023 10:40:53,2024-09-19 7:14
8675,0,F_ADC757163D2.-,"BUSHING, LOWER MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8676,1,F_C2M4602CA002.A,"AXLE, MAIN DRIVE",1,2024-03-27,15-Jul,FALSE,0,N/A,2024-09-19 7:14
8684,0,F_002-MDWG-000845.A,"PIN, ROTATION",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8688,0,F_01763873-001.04,"DISK, ROTOR",N/A,N/A,N/A,TRUE,1,10/10/2023 10:50:11,2024-09-19 7:14
8702,2,F_01600050-005.09,"SLEEVE, MAIN SPINDLE",3,2023-09-29,18-Dec,FALSE,0,N/A,2024-09-19 7:14
8704,1,F_7003036.E,"BOLT, LOWER MOUNT",44,2023-11-30,24/36,FALSE,0,N/A,2024-09-19 7:14
8713,0,F_6653-1332-20.A,"SEAL, BEARING N.D.E.",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8718,2,F_6653-1333-20.A,"FRAME, MAIN INSPECTION UNIT",1,2023-09-22,19-Dec,FALSE,0,N/A,2024-09-19 7:14
8723,0,F_001-MDWG-000582.A,"CLIP, LOCK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8726,0,F_001-MDWG-000589.A,"WASHER-SPLINED, DRIVE LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8727,0,F_04P513455-7.A002,"BRACKET, SUPPORT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8728,2,F_08P517835-7.A002,"ROD, ROTOR",6,2023-10-02,03-Feb,TRUE,6,12/15/2023 11:31:28,2024-09-19 7:14
8730,0,D_1117-2244-00..,"WASHER, FIXTURE",N/A,N/A,N/A,TRUE,1,09/06/2023 08:20:32,2024-09-19 7:14
8738,0,F_003-MDWG-000071.C,"PANEL, MIDSECTION",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8740,0,F_272W6160-106.A,OPERATIONS,N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8742,0,F_982R067999.J,"GROMMET, BUFFER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8744,1,F_01141825-502.05,"RETAINER, WASHER",1,2024-01-12,19/26,FALSE,0,N/A,2024-09-19 7:14
8750,0,F_01140368-017.09,"WASHER-SPLINED, DRIVE LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8752,0,F_01241861-001.07,"CAP, END STOP",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8758,2,D_2143M6122-1.AA,"PLUG, END CAP",1,2023-09-13,15/16,FALSE,0,N/A,2024-09-19 7:14
8772,0,F_01385055-531.05,"PIN, ROTOR SHAFT",N/A,N/A,N/A,TRUE,3,09/09/2023 08:15:07,2024-09-19 7:14
8773,1,F_B1316-08475.A002,"STUD, ROTOR ALIGNMENT",4,2023-10-06,19/28,FALSE,0,N/A,2024-09-19 7:14
8774,1,F_001-MDWG-000579.D,"TENSION BUMPER, SIZE 12",2,2023-08-30,11-Feb,FALSE,0,N/A,2024-09-19 7:14
8775,0,F_002-MDWG-000764.B,"WASHER, SUPPORT",N/A,N/A,N/A,TRUE,25,01/02/2024 09:40:36,2024-09-19 7:14
8783,0,F_001-MDWG-000579.D,"DOME, UPPER MACHINING",N/A,N/A,N/A,TRUE,1,11/17/2023 07:58:09,2024-09-19 7:14
8788,2,F_002-MDWG-000764.B,"AXLE, MAIN DRIVE",1,2023-11-08,12-Jul,FALSE,0,N/A,2024-09-19 7:14
8789,1,F_844233.-,"PIN, ROTATION",2,2023-12-05,15-Aug,FALSE,0,N/A,2024-09-19 7:14
8803,2,F_04P512846-7.A002,"DISK, ROTOR",3,2023-10-31,12-Feb,FALSE,0,N/A,2024-09-19 7:14
8806,0,F_114L2353-1LP.G,"SLEEVE, MAIN SPINDLE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8841,2,F_002-MDWG-000845.A,"BOLT, LOWER MOUNT",7,2024-01-05,12-Jul,FALSE,0,N/A,2024-09-19 7:14
8842,0,F_001-MDWG-000587.A,"SEAL, BEARING N.D.E.",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8843,1,D_161A2118-2.AC,"FRAME, MAIN INSPECTION UNIT",1,2024-02-27,11-Apr,TRUE,1,02/14/2024 11:58:38,2024-09-19 7:14
8848,0,F_43721-200.A,"CLIP, LOCK",N/A,N/A,N/A,TRUE,16,01/02/2024 09:19:29,2024-09-19 7:14
8850,1,F_01141825-502.03_RWK,"WASHER-SPLINED, DRIVE LINK",162,2024-03-27,17-Dec,TRUE,156,04/04/2024 14:10:56,2024-09-19 7:14
8851,2,F_01241861-001.07,"BRACKET, SUPPORT",7,2024-03-07,17/18,FALSE,0,N/A,2024-09-19 7:14
8852,2,F_2144M5231-2.AB,"ROD, ROTOR",2,2024-04-04,17/18,FALSE,0,N/A,2024-09-19 7:14
8853,0,F_006-MDWG-000040.F,"WASHER, FIXTURE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8860,2,D_161W1308-1.2,"PANEL, MIDSECTION",52,2023-09-12,10-Feb,FALSE,0,N/A,2024-09-19 7:14
8863,0,D_B1316-06035.B000,OPERATIONS,N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8864,0,D_B1316-06035.B000,"GROMMET, BUFFER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8871,1,F_003-MDWG-000065.A,"RETAINER, WASHER",72,2023-10-04,29-Feb,FALSE,0,N/A,2024-09-19 7:14
8876,0,F_01385055-526.05_RWK,"WASHER-SPLINED, DRIVE LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8880,0,F_001-MDWG-000580.B,"CAP, END STOP",N/A,N/A,N/A,TRUE,1,09/25/2023 14:10:24,2024-09-19 7:14
8881,2,F_7003036.E,"PLUG, END CAP",1,2023-09-22,16-Feb,FALSE,0,N/A,2024-09-19 7:14
8883,0,F_7006527.A,"PIN, ROTOR SHAFT",N/A,N/A,N/A,TRUE,1,01/26/2024 16:29:03,2024-09-19 7:14
8887,0,F_1720801.A,"STUD, ROTOR ALIGNMENT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8891,0,F_982R067999.J,"TENSION BUMPER, SIZE 8",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8894,0,F_142925+.C,"WASHER, SUPPORT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8895,0,F_142924+.C,"DOME, UPPER MACHINING",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8897,2,F_C1M5809LA002.A,"RING, LOCKING MECHANISM",1,2023-11-17,19-Oct,FALSE,0,N/A,2024-09-19 7:14
8898,0,F_01763873-001.04,"TUBE, CHAMBER FLOW",N/A,N/A,N/A,TRUE,1,11/17/2023 07:58:59,2024-09-19 7:14
8899,0,F_01385055-531.05,"WASHER, RETENTION PLATE",N/A,N/A,N/A,TRUE,1,12/21/2023 11:21:48,2024-09-19 7:14
8903,0,F_04P512839-7.A002,"SHAFT, GEAR DRIVE",N/A,N/A,N/A,TRUE,5,03/12/2024 14:34:01,2024-09-19 7:14
8906,1,F_01600050-005.09,"BEARING, PLATE MOUNT",55,2023-12-20,19-Sep,TRUE,1,12/18/2023 14:44:55,2024-09-19 7:14
8908,0,F_219075.C,"SHAFT, ROTOR ASSEMBLY",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8931,0,F_H2164-156.E,"PLUG, ROTOR SEAL",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8934,0,F_H2164-157.E,"BEARING, LOWER SPINDLE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8940,2,F_01385055-526.07,"BRACKET, TORSION LINK",1,2024-06-21,19/24,FALSE,0,N/A,2024-09-19 7:14
8943,1,F_ADC73220Y5D2.A,"NUT, BEARING SPACER",1,2024-06-28,17-Oct,FALSE,0,N/A,2024-09-19 7:14
8944,1,F_00555000-004.03,"WASHER-SPLINED, ALIGNMENT",1,2024-07-03,17-Oct,FALSE,0,N/A,2024-09-19 7:14
8947,0,F_001-MDWG-000582.A,"HOUSING, BEARING COVER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8952,0,F_721Z3394-55.A,"WASHER, CONTROL FIXTURE",N/A,N/A,N/A,TRUE,1,10/31/2023 11:15:07,2024-09-19 7:14
8954,0,F_01385055-526.04_RWK,"PLATE, ROTOR GUIDE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8961,2,F_01385055-526.06,"SPRING, ROTOR STABILIZER",1,2023-10-24,15/16,FALSE,0,N/A,2024-09-19 7:14
8966,1,F_001-MDWG-000583.A,"BUSHING, LOWER MOUNT",2,2024-01-11,17/34,FALSE,0,N/A,2024-09-19 7:14
8970,2,F_850242.C,"AXLE, MAIN DRIVE",2,2023-10-30,11-Jun,FALSE,0,N/A,2024-09-19 7:14
8977,0,F_219327.B,"PIN, ROTATION",N/A,N/A,N/A,TRUE,1,06/11/2024 09:31:21,2024-09-19 7:14
8978,0,F_11234401-011.03,"DISK, ROTOR",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8986,0,F_ADC757163D2.-,"SLEEVE, MAIN SPINDLE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8987,0,F_725Z1622-9.A,"BOLT, LOWER MOUNT",N/A,N/A,N/A,TRUE,1,10/24/2023 09:58:44,2024-09-19 7:14
8989,0,F_725Z1622-9.A,"SEAL, BEARING N.D.E.",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8990,2,F_01600050-015DEV.04,"FRAME, MAIN INSPECTION UNIT",1,2024-05-13,16-Jun,FALSE,0,N/A,2024-09-19 7:14
8991,0,F_01600050-015.02,"CLIP, LOCK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
8993,1,F_01600050-015.02,"WASHER-SPLINED, DRIVE LINK",43,2023-11-01,9/32,FALSE,0,N/A,2024-09-19 7:14
8994,1,F_43721-200.A,"BRACKET, SUPPORT",15,No Completion Confirmation,11/34,FALSE,0,N/A,2024-09-19 7:14
9016,1,F_B1316-06022.C002,"ROD, ROTOR",15,2023-10-24,26-Feb,FALSE,0,N/A,2024-09-19 7:14
9017,2,F_04P513455-7.A002,"WASHER, FIXTURE",5,2023-10-30,19-Feb,FALSE,0,N/A,2024-09-19 7:14
9021,0,D_B1316-05667.A002,"PANEL, MIDSECTION",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9029,0,F_11234401-011.04,OPERATIONS,N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9030,1,F_11234402-011.05,"GROMMET, BUFFER",1,2024-04-02,14-Jul,FALSE,0,N/A,2024-09-19 7:14
9032,0,F_11234401-017.03,"RETAINER, WASHER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9034,1,F_ADC44112D21.E,"WASHER-SPLINED, DRIVE LINK",30,No Completion Confirmation,11/34,FALSE,0,N/A,2024-09-19 7:14
9044,0,F_001-MDWG-000580.B,"CAP, END STOP",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9045,0,D_1003M3266C001.AD,"PLUG, END CAP",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9046,0,F_7003036.E,"PIN, ROTOR SHAFT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9051,0,F_01340361-109.03,"STUD, ROTOR ALIGNMENT",N/A,N/A,N/A,TRUE,1,11/15/2023 09:18:39,2024-09-19 7:14
9061,0,F_08P517835-7.A002,"TENSION BUMPER, SIZE 9",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9064,1,F_002-MDWG-000845.A,"WASHER, SUPPORT",8,2024-07-16,13/19,FALSE,0,N/A,2024-09-19 7:14
9078,0,D_46865-3.AD,"DOME, UPPER MACHINING",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9090,0,F_Y41590A-00.03,"RING, LOCKING MECHANISM",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9095,0,F_Y41589A-00.03,"TUBE, CHAMBER FLOW",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9097,0,F_43721-200.A,"WASHER, RETENTION PLATE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9107,1,F_AEC757164D1M.A,"SHAFT, GEAR DRIVE",5,2023-11-28,15/16,FALSE,0,N/A,2024-09-19 7:14
9111,2,F_Y45973A-00.05,"BEARING, PLATE MOUNT",7,2024-05-29,24/36,FALSE,0,N/A,2024-09-19 7:14
9113,0,F_01732800-002.04,"SHAFT, ROTOR ASSEMBLY",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9114,0,F_982R067999.J,"PLUG, ROTOR SEAL",N/A,N/A,N/A,TRUE,2,08/06/2024 14:00:43,2024-09-19 7:14
9123,2,F_11234401-011.02,"BEARING, LOWER SPINDLE",1,2024-01-17,10-Apr,FALSE,0,N/A,2024-09-19 7:14
9125,0,F_11234401-011.02,"BRACKET, TORSION LINK",N/A,N/A,N/A,TRUE,1,03/20/2024 11:28:27,2024-09-19 7:14
9132,0,F_1075377.V06,"NUT, BEARING SPACER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9136,1,F_04P513455-7.A002,"WASHER-SPLINED, ALIGNMENT",9,2024-02-29,13/20,FALSE,0,N/A,2024-09-19 7:14
9142,0,F_01854707-001.03,"HOUSING, BEARING COVER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9147,0,F_01340345-006.04,"WASHER, CONTROL FIXTURE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9155,1,F_001-MDWG-000579.D,"PLATE, ROTOR GUIDE",8,2024-01-12,13/20,FALSE,0,N/A,2024-09-19 7:14
9161,2,F_001-MDWG-000582.A,"SPRING, ROTOR STABILIZER",5,2024-07-02,19-Dec,FALSE,0,N/A,2024-09-19 7:14
9162,0,F_11234402-011.05,"BUSHING, LOWER MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9165,0,F_AEC757164D1M.A,"AXLE, MAIN DRIVE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9171,1,F_2143M5425-1.AB,"PIN, ROTATION",1,2024-01-15,15-Aug,FALSE,0,N/A,2024-09-19 7:14
9174,2,F_002-MDWG-000461.A,"DISK, ROTOR",23,2023-12-19,12-Jul,FALSE,0,N/A,2024-09-19 7:14
9182,0,F_002-MDWG-000464.A,"SLEEVE, MAIN SPINDLE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9192,2,F_01732800-002.04,"BOLT, LOWER MOUNT",1,2024-01-10,10-Sep,FALSE,0,N/A,2024-09-19 7:14
9196,2,F_11234402-011.03,"SEAL, BEARING N.D.E.",1,2024-02-09,21-Feb,FALSE,0,N/A,2024-09-19 7:14
9199,0,F_11234402-011.03,"FRAME, MAIN INSPECTION UNIT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9208,0,F_01340365-005.03,"CLIP, LOCK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9210,2,F_AEC757164D1M.A,"WASHER-SPLINED, DRIVE LINK",4,2024-04-18,15/21,FALSE,0,N/A,2024-09-19 7:14
9213,0,F_04P512846-7.A002,"BRACKET, SUPPORT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9214,2,F_11234402-017.04,"ROD, ROTOR",1,2024-01-19,14/19,TRUE,1,02/20/2024 14:53:00,2024-09-19 7:14
9215,0,F_51309-1.AD,"WASHER, FIXTURE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9216,1,F_11234401-017.02,"PANEL, MIDSECTION",8,2024-03-22,18-Nov,FALSE,0,N/A,2024-09-19 7:14
9219,1,F_11234401-017.02,OPERATIONS,182,2024-01-02,12-Feb,FALSE,0,N/A,2024-09-19 7:14
9220,0,F_002-MDWG-000764.B,"GROMMET, BUFFER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9222,2,F_01813899-001.04,"RETAINER, WASHER",8,2024-01-23,13/37,FALSE,0,N/A,2024-09-19 7:14
9223,1,F_01340368-043.06,"WASHER-SPLINED, DRIVE LINK",60,2024-06-24,31-Dec,FALSE,0,N/A,2024-09-19 7:14
9225,0,F_002-MDWG-000764.B,"CAP, END STOP",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9227,0,F_AEC757164D1M.A,"PLUG, END CAP",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9229,0,F_H2164-159.B,"PIN, ROTOR SHAFT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9230,2,F_003-MDWG-000065.A,"STUD, ROTOR ALIGNMENT",2,2024-02-23,18-Sep,FALSE,0,N/A,2024-09-19 7:14
9231,0,F_01241801-003.05,"TENSION BUMPER, SIZE 10",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9233,2,F_Y46099A-00.03,"WASHER, SUPPORT",1,2024-01-03,10-Jun,FALSE,0,N/A,2024-09-19 7:14
9243,1,F_Y46117A-00.03,"DOME, UPPER MACHINING",1,2024-02-08,17/34,FALSE,0,N/A,2024-09-19 7:14
9244,2,F_51212-1.AD,"RING, LOCKING MECHANISM",5,2024-05-02,17-Dec,FALSE,0,N/A,2024-09-19 7:14
9246,0,F_11234402-017.04,"TUBE, CHAMBER FLOW",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9250,0,F_01140378-013.03,"WASHER, RETENTION PLATE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9254,0,F_161A1216-1.AD,"SHAFT, GEAR DRIVE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9258,0,F_002-MDWG-000457.A,"BEARING, PLATE MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9263,0,F_002-MDWG-000457.A,"SHAFT, ROTOR ASSEMBLY",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9266,0,F_001-MDWG-000583.A,"PLUG, ROTOR SEAL",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9287,1,F_00392971-004.C,"BEARING, LOWER SPINDLE",4,2024-02-16,15/22,FALSE,0,N/A,2024-09-19 7:14
9288,0,F_00392971-001.D,"BRACKET, TORSION LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9289,0,F_01759348-010.05,"NUT, BEARING SPACER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9294,2,F_01600050-015.04,"WASHER-SPLINED, ALIGNMENT",1,2024-01-02,13-Feb,FALSE,0,N/A,2024-09-19 7:14
9295,0,F_1118099.V05,"HOUSING, BEARING COVER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9297,0,F_001-MDWG-000582.A,"WASHER, CONTROL FIXTURE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9299,0,F_01732800-002.02,"PLATE, ROTOR GUIDE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9300,2,F_01732800-002.02,"SPRING, ROTOR STABILIZER",9,2024-03-14,16-Sep,FALSE,0,N/A,2024-09-19 7:14
9302,1,F_01732800-002.02,"BUSHING, LOWER MOUNT",42,No Completion Confirmation,04-Mar,FALSE,0,N/A,2024-09-19 7:14
9303,0,F_01241860-108.03,"AXLE, MAIN DRIVE",N/A,N/A,N/A,TRUE,3,02/16/2024 18:45:29,2024-09-19 7:14
9307,0,F_11234401-017.04,"PIN, ROTATION",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9308,0,F_ADC757163D2.-,"DISK, ROTOR",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9323,1,F_01241870-104.05,"SLEEVE, MAIN SPINDLE",7,No Completion Confirmation,9/32,TRUE,1,01/23/2024 15:30:46,2024-09-19 7:14
9325,0,F_01241880-102.04,"BOLT, LOWER MOUNT",N/A,N/A,N/A,TRUE,1,02/22/2024 11:47:47,2024-09-19 7:14
